id,atr1,atr2,atr3,atr4,opis,datum_prip,kategorija,pluzenje,dolzina1,z_enota,z_opis,z_kategori,z_dolzina,z_plocniki,zelenice_1,ime,geometry
37330371.0,13.0,,,032771,Cesta II. grupe odredov,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,24.0,,,,,,,,"LINESTRING (519131.5 123758.21, 519127.38 123759.78, 519122.93 123761.67, 519115.9 123765.08, 519112.2 123767.18, 519110.32 123768.38)"
37330429.0,10.0,,,532351,Ulica Kozjanskega odreda do H*,2022/06/04 00:00:00.000,javna pot,SKLOP2,105.0,PEZ 1,Ulica Kozjanskega odreda do H*,javna pot,105.0,,,,"LINESTRING (519110.32 123768.38, 519112.24 123771.28, 519114.56 123774.17, 519116.8 123776.74, 519119.01 123778.63, 519121.46 123780.44, 519124.54 123782.41, 519128.57 123784.88, 519133.52 123787.6, 519138.61 123790.3, 519146.22 123794.12, 519154.98 123798.29, 519163.87 123802.54, 519171.51 123806.18, 519179.07 123809.79, 519186.25 123813.22, 519193.76 123816.8, 519200.5 123820.02)"
37330272.0,10.0,,,532322,Cesta II. grupe odredov do HĹ,2022/06/04 00:00:00.000,javna pot,SKLOP2,60.0,PEZ 1,Cesta II. grupe odredov do HŠ,javna pot,60.0,,,,"LINESTRING (519191.16 123716.57, 519189.3 123715.98, 519187.54 123715.64, 519185.61 123715.45, 519182.54 123715.42, 519178.77 123715.47, 519173.82 123715.54, 519168.35 123715.62, 519159.7 123715.7, 519152.24 123715.78, 519145.74 123715.78, 519138.8 123715.79, 519131.26 123715.8)"
37330367.0,13.0,,,032771,Cesta II. grupe odredov,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,60.0,,,,,,,,"LINESTRING (519187.98 123741.7, 519186.35 123743.85, 519184.63 123745.57, 519182.31 123747.35, 519179.53 123748.88, 519176.27 123750, 519172.54 123750.8, 519167.5 123751.54, 519159.65 123752.32, 519152.84 123752.99, 519147.73 123753.69, 519142.34 123754.88, 519137.07 123756.41, 519131.5 123758.21)"
37330667.0,13.0,,,032771,Cesta II. grupe odredov,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,47.0,,,,,,,,"LINESTRING (519141.9 123522.61, 519139.63 123526.68, 519138.85 123529.64, 519138.85 123532.52, 519139.72 123536, 519142.01 123540.97, 519144.94 123546.78, 519148.92 123554.72, 519154.27 123565.35)"
37330615.0,9.0,,,032071,Celje (Cesta na OstroĹľno) - L,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,68.0,,,,,,,,"LINESTRING (519141.9 123522.61, 519145.75 123524.5, 519150.42 123526.4, 519154.61 123527.93, 519159.09 123529.26, 519164.44 123530.58, 519171.17 123532.09, 519177.52 123533.34, 519187.41 123535.12, 519197.29 123536.69, 519208.2 123538.14)"
37329941.0,13.0,,,032771,Cesta II. grupe odredov,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,61.0,,,,,,,,"LINESTRING (519154.27 123565.35, 519158.48 123573.61, 519162.4 123581.31, 519167.26 123590.84, 519171.87 123599.88, 519174.93 123605.89, 519178.85 123613.82, 519181.41 123619.48)"
37330259.0,13.0,,,032771,Cesta II. grupe odredov,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,55.0,,,,,,,,"LINESTRING (519181.41 123619.48, 519183.47 123624.21, 519185.48 123629.2, 519186.95 123633.34, 519188.2 123637.69, 519189.18 123642.26, 519189.83 123646.45, 519190.55 123651.62, 519191.09 123657.44, 519191.43 123663.19, 519191.68 123672.52)"
37330325.0,13.0,,,032771,Cesta II. grupe odredov,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,26.0,,,,,,,,"LINESTRING (519191.16 123716.57, 519191.09 123719.36, 519190.96 123725.72, 519190.87 123729.98, 519190.49 123734.21, 519189.95 123737.2, 519188.97 123739.76, 519187.98 123741.7)"
37330312.0,13.0,,,032771,Cesta II. grupe odredov,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,44.0,,,,,,,,"LINESTRING (519191.68 123672.52, 519191.77 123675.8, 519191.72 123684.75, 519191.68 123692.98, 519191.53 123699.71, 519191.33 123708.86, 519191.16 123716.57)"
37330616.0,10.0,,,532281,CvetliÄŤna ulica I,2022/06/04 00:00:00.000,javna pot,SKLOP2,30.0,PEZ 2,Cvetlična ulica I,javna pot,296.0,,,,"LINESTRING (519208.2 123538.14, 519208.56 123535.52, 519209.12 123531.45, 519209.83 123526.27, 519210.53 123521.28, 519211.27 123516.51, 519212.16 123511.3, 519212.69 123508.16)"
37329942.0,10.0,,,535471,Samova ulica od HĹ  7 do HĹ  1,2022/06/04 00:00:00.000,javna pot,SKLOP2,96.0,PEZ 1,Samova ulica od HŠ 7 do HŠ 1,javna pot,96.0,,,,"LINESTRING (519275.67 123608.92, 519269.06 123608.89, 519263.56 123608.86, 519253.7 123608.81, 519244.63 123608.77, 519237.76 123608.79, 519230.62 123609.02, 519223.34 123609.49, 519216.18 123610.4, 519208.68 123611.72, 519199.94 123613.68, 519193.47 123615.4, 519187.52 123617.22, 519181.41 123619.48)"
37330421.0,10.0,,,532331,ÄŚrtomirova ulica do HĹ  9,2022/06/04 00:00:00.000,javna pot,SKLOP2,111.0,PEZ 1,Črtomirova ulica do HŠ 9,javna pot,111.0,,,,"LINESTRING (519187.98 123741.7, 519191.44 123744.4, 519195.09 123747.13, 519199.57 123750.29, 519204.2 123753.25, 519210.48 123757.01, 519215.55 123759.65, 519220.28 123761.66, 519224.96 123763.4, 519231.58 123765.44, 519239.16 123767.42, 519246.89 123769.32, 519254.61 123771.13, 519264.19 123773.26, 519271.06 123774.84, 519277 123776.21, 519282.13 123777.61, 519287.51 123779.08, 519290.51 123779.79)"
37330313.0,10.0,,,532321,Krpanova ulica do HĹ  12,2022/06/04 00:00:00.000,javna pot,SKLOP2,93.0,PEZ 1,Krpanova ulica do HŠ 12,javna pot,93.0,,,,"LINESTRING (519191.16 123716.57, 519194.32 123717.43, 519197.37 123717.72, 519200.43 123717.67, 519203.45 123717.33, 519209.16 123715.98, 519215.93 123714.33, 519223.08 123712.58, 519229.85 123710.92, 519236.86 123709.21, 519242.67 123707.86, 519248.65 123706.88, 519253.99 123706.33, 519261.5 123705.8, 519269.06 123705.64, 519274.96 123705.51, 519282.68 123705.37)"
37330261.0,10.0,,,532311,Ulica Jana Husa do HĹ  8,2022/06/04 00:00:00.000,javna pot,SKLOP2,69.0,PEZ 1,Ulica Jana Husa do HŠ 8,javna pot,69.0,,,,"LINESTRING (519191.68 123672.52, 519195.16 123673.28, 519198.64 123674.03, 519203.84 123674.96, 519208.46 123675.51, 519213.03 123675.83, 519216.44 123675.79, 519220.43 123675.45, 519225.17 123674.64, 519231.93 123673.16, 519239.39 123671.24, 519244.91 123669.83, 519250.84 123668.28, 519255.24 123667.1, 519259.18 123666.05)"
37330617.0,9.0,,,032071,Celje (Cesta na OstroĹľno) - L,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,66.0,,,,,,,,"LINESTRING (519208.2 123538.14, 519216.8 123539.12, 519226.43 123539.81, 519235.96 123540.1, 519242.44 123540.01, 519249.78 123539.77, 519258.38 123539.36, 519265.57 123539.02, 519273.7 123538.64)"
37330607.0,10.0,,,532271,Ulica Alme Karlinove,2022/06/04 00:00:00.000,javna pot,SKLOP2,248.0,PEZ 2,Ulica Alme Karlinove,javna pot,248.0,,,,"LINESTRING (519454.7 123514.96, 519451.88 123516.96, 519449.15 123518.23, 519445.4 123519.14, 519441.05 123519.81, 519436.54 123520.3, 519432.67 123520.49, 519428.76 123520.11, 519424.84 123519.15, 519421.14 123517.63, 519417.42 123515.68, 519406.88 123508.6, 519403.46 123506.53, 519399.87 123504.74, 519395.57 123503.1, 519390.73 123501.91, 519385.49 123501.07, 519378.3 123500.51, 519373.15 123500.44, 519367.69 123500.46, 519359.93 123500.76, 519351.06 123501.1, 519345.24 123501.32, 519339.8 123501.6, 519328.82 123502.16, 519315.7 123502.84, 519300.96 123503.59, 519287.46 123504.29, 519274.02 123504.98, 519260.64 123505.67, 519250.25 123506.2, 519239.74 123506.74, 519231.16 123507.18, 519223.95 123507.55, 519218.85 123507.81, 519212.69 123508.16)"
37330672.0,10.0,,,532301,Samova ulica do HĹ  12,2022/06/04 00:00:00.000,javna pot,SKLOP2,40.0,PEZ 1,Samova ulica do HŠ 12,javna pot,170.0,,,,"LINESTRING (519273.7 123538.64, 519274.12 123542.96, 519274.52 123546.99, 519275.04 123551.19, 519275.9 123557, 519276.74 123562.65, 519277.03 123566.06, 519277.23 123569.51, 519277.26 123573.21, 519277.21 123578.27)"
37329882.0,9.0,,,032071,Celje (Cesta na OstroĹľno) - L,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,170.0,,,,,,,,"LINESTRING (519273.7 123538.64, 519287.79 123537.98, 519304.29 123537.21, 519319.96 123536.47, 519338.18 123535.43, 519345.16 123535.28, 519351.03 123535.44, 519355.87 123535.92, 519360.28 123536.69, 519364.62 123537.84, 519368.49 123539.06, 519373.24 123540.88, 519377.53 123542.78, 519381.67 123544.98, 519385.3 123547.02, 519389.84 123550, 519393.34 123552.4, 519397.6 123555.84, 519401.3 123559.18, 519404.57 123562.59, 519407.83 123566.5, 519410.44 123570.15, 519412.89 123574.07, 519415.34 123578.58, 519417.44 123583.51, 519419.38 123589.47)"
37330260.0,10.0,,,532301,Samova ulica do HĹ  12,2022/06/04 00:00:00.000,javna pot,SKLOP2,99.0,PEZ 1,Samova ulica do HŠ 12,javna pot,170.0,,,,"LINESTRING (519275.67 123608.92, 519275.66 123612.38, 519275.76 123615.7, 519276.09 123619.65, 519276.64 123623.69, 519277.14 123627.22, 519278.59 123634.89, 519280.22 123642.7, 519282.06 123650.48, 519283.76 123655.58, 519284.85 123658.19, 519286.32 123661.18, 519288.39 123664.66, 519291.12 123668.42, 519293.78 123671.19, 519296.72 123673.15, 519299.66 123674.18, 519303.36 123674.62, 519307.39 123674.4, 519313.35 123673.65, 519318.38 123672.85, 519321.71 123672.32, 519325.7 123671.7)"
37329895.0,10.0,,,532301,Samova ulica do HĹ  12,2022/06/04 00:00:00.000,javna pot,SKLOP2,31.0,PEZ 1,Samova ulica do HŠ 12,javna pot,170.0,,,,"LINESTRING (519277.21 123578.27, 519276.92 123583.82, 519276.57 123590.12, 519276.26 123595.89, 519275.95 123601.49, 519275.77 123604.9, 519275.67 123608.92)"
37329937.0,10.0,,,535461,ErjavÄŤeva ulica od HĹ  14 do,2022/06/04 00:00:00.000,javna pot,SKLOP2,160.0,PEZ 1,Erjavčeva ulica od HŠ 14 do,javna pot,160.0,,,,"LINESTRING (519410.31 123617.62, 519405.51 123616.62, 519400.8 123615.39, 519397.24 123614.07, 519394.36 123612.6, 519391.91 123610.75, 519390.28 123608.52, 519389.03 123605.9, 519388.04 123602.36, 519387.1 123597.78, 519385.64 123591.04, 519384.68 123587.19, 519383.42 123582.67, 519382.34 123579.84, 519380.92 123577.88, 519379.01 123576.22, 519376.13 123575, 519372.76 123574.57, 519368.72 123574.68, 519362.06 123575.62, 519354.9 123576.54, 519347.46 123577.22, 519340.57 123577.64, 519334.62 123577.81, 519327.34 123578.02, 519318.01 123578.29, 519310.21 123578.52, 519302.97 123578.74, 519297.14 123578.92, 519291.3 123578.94, 519285.96 123578.92, 519281.4 123578.69, 519277.21 123578.27)"
37330422.0,10.0,,,535451,ErjavÄŤeva ulica do HĹ  35,2022/06/04 00:00:00.000,javna pot,SKLOP2,103.0,PEZ 1,Erjavčeva ulica do HŠ 35,javna pot,103.0,,,,"LINESTRING (519396.5 123711.93, 519389.15 123713.27, 519384.24 123714.17, 519378.17 123715.25, 519371.23 123716.45, 519367.97 123717.14, 519366.36 123717.77, 519364.98 123718.95, 519364.12 123720.44, 519363.47 123722.63, 519362.09 123730.05, 519360.45 123738.36, 519359.02 123744.9, 519357.39 123752.33, 519356.1 123758.24, 519354.87 123763.81, 519354.32 123767.11, 519354.1 123770.19, 519354.32 123773.32, 519354.99 123776.95, 519356.49 123782.53, 519357.83 123787.49)"
37330270.0,10.0,,,532291,ErjavÄŤeva ulica do HĹ  45,2022/06/04 00:00:00.000,javna pot,SKLOP2,96.0,PEZ 1,Erjavčeva ulica do HŠ 45,javna pot,221.0,,,,"LINESTRING (519410.31 123617.62, 519408.46 123623.04, 519405.89 123630.56, 519403.39 123638.48, 519401.46 123645.53, 519400.07 123651.69, 519398.82 123658.71, 519398.13 123663.2, 519397.43 123668.55, 519396.89 123673.72, 519396.56 123679.87, 519396.41 123686.5, 519396.34 123693.65, 519396.41 123701.35, 519396.5 123711.93)"
37330365.0,10.0,,,532291,ErjavÄŤeva ulica do HĹ  45,2022/06/04 00:00:00.000,javna pot,SKLOP2,105.0,PEZ 1,Erjavčeva ulica do HŠ 45,javna pot,221.0,,,,"LINESTRING (519396.5 123711.93, 519396.74 123718.32, 519397.39 123723.17, 519398.47 123727.55, 519400 123731.44, 519402.5 123735.8, 519404.74 123738.9, 519407.83 123742.05, 519411.32 123744.66, 519415.01 123746.79, 519418.88 123748.47, 519422.69 123749.56, 519427.37 123750.49, 519432.48 123750.87, 519437.54 123750.7, 519442.65 123750.1, 519448.79 123749.11, 519456.38 123747.81, 519463.78 123746.42, 519470.24 123745.22, 519476.97 123743.96)"
37329938.0,10.0,,,532291,ErjavÄŤeva ulica do HĹ  45,2022/06/04 00:00:00.000,javna pot,SKLOP2,20.0,PEZ 1,Erjavčeva ulica do HŠ 45,javna pot,221.0,,,,"LINESTRING (519422.75 123602.97, 519419.13 123604.14, 519416.79 123605.62, 519414.99 123607.54, 519413.43 123610.2, 519412.22 123612.94, 519410.31 123617.62)"
37329883.0,12.0,,,032762,Bevkova ulica - Ulica heroja *,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,293.0,,,,,,,,"LINESTRING (519710.41 123570.4, 519705.24 123569.42, 519698.65 123568.39, 519693.21 123567.63, 519687.04 123566.92, 519680.53 123566.38, 519675 123566.17, 519669.08 123566.11, 519662.5 123566.24, 519653.47 123566.54, 519645.58 123566.91, 519640.85 123567.19, 519635.8 123567.65, 519626.87 123568.68, 519616.6 123569.87, 519605.12 123571.19, 519592.2 123572.68, 519581.4 123574.07, 519570.63 123575.43, 519557.54 123577.06, 519542.92 123578.88, 519525.71 123581.02, 519512.04 123582.75, 519498.87 123584.49, 519488.2 123585.8, 519471.54 123587.63, 519461.66 123588.58, 519454.96 123589.09, 519447.05 123589.37, 519436.31 123589.19, 519430.07 123589.03, 519426.46 123589.01, 519423.09 123589.16, 519419.38 123589.47)"
37329890.0,9.0,,,032071,Celje (Cesta na OstroĹľno) - L,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,14.0,,,,,,,,"LINESTRING (519419.38 123589.47, 519421.14 123596.22, 519422.75 123602.97)"
37330215.0,9.0,,,032071,Celje (Cesta na OstroĹľno) - L,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,70.0,,,,,,,,"LINESTRING (519422.75 123602.97, 519423.77 123607.43, 519424.66 123611.81, 519425.69 123617.3, 519426.38 123621.36, 519427.32 123627.07, 519428.29 123633.06, 519429.19 123638.62, 519430.31 123645.25, 519431.05 123649.27, 519431.82 123653.03, 519432.55 123656.12, 519433.63 123660.32, 519435.12 123665.37, 519437.35 123671.38)"
37330532.0,9.0,,,032071,Celje (Cesta na OstroĹľno) - L,2022/06/04 00:00:00.000,lokalna cesta,SKLOP1,292.0,,,,,,,,"LINESTRING (519437.35 123671.38, 519439.56 123676.39, 519442.02 123681.77, 519444.13 123685.9, 519446.56 123690.25, 519448.71 123693.86, 519451.81 123698.42, 519454.66 123702.25, 519457.98 123706.21, 519461.39 123709.86, 519465.15 123713.37, 519472.84 123720.23, 519481 123727.27, 519488.77 123733.96, 519496.74 123741.1, 519504.63 123748.42, 519512.24 123755.93, 519516.77 123760.87, 519520.06 123764.49, 519522.94 123768.02, 519525.95 123771.98, 519528.91 123776.2, 519531.8 123780.54, 519534.9 123785.87, 519538.18 123791.9, 519540.68 123796.8, 519542.85 123801.76, 519545.03 123807.3, 519546.88 123813.13, 519548.67 123819.22, 519549.93 123824.28, 519550.93 123829.12, 519552.48 123837.32, 519554.56 123848.38, 519555.88 123855.37, 519558 123866.58, 519560.44 123879.52, 519562.83 123892.19, 519564.64 123901.8, 519566 123908.45, 519567.45 123915.21, 519568.76 123921)"
37330216.0,10.0,,,532261,Razgledna ulica,2022/06/04 00:00:00.000,javna pot,SKLOP2,308.0,PEZ 2,Razgledna ulica,javna pot,308.0,,,,"LINESTRING (519437.35 123671.38, 519445.29 123667.35, 519453.26 123663.32, 519459.81 123660.16, 519467.04 123657.01, 519474.07 123654.3, 519481.73 123651.84, 519487.66 123650.15, 519494.08 123648.68, 519501.26 123647.38, 519508.14 123646.4, 519514.79 123645.68, 519521.52 123645.1, 519528.96 123644.49, 519536.65 123643.94, 519544.74 123643.23, 519551.26 123642.61, 519558.78 123641.89, 519567.87 123640.93, 519577.03 123639.93, 519584.5 123638.98, 519592.23 123637.9, 519599.47 123636.7, 519606.03 123635.45, 519612.74 123634.28, 519624.63 123631.88, 519635.17 123629.76, 519641.94 123628.38, 519649.03 123627.02, 519656.43 123625.5, 519662.63 123623.97, 519668.22 123622.18, 519673.64 123619.95, 519678.53 123617.37, 519683.64 123613.96, 519687.61 123610.7, 519691.2 123607.27, 519694.63 123603.73, 519697.97 123599.64, 519700.62 123595.64, 519702.62 123592.25, 519704.58 123588.17, 519706.21 123583.93, 519707.85 123579.14, 519709.02 123575.17, 519710.41 123570.4)"
37330606.0,13.0,,,032833,Ob Koprivnici - Ulica Alme Ka*,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,143.0,,,,,,,,"LINESTRING (519454.7 123514.96, 519456.69 123516, 519458.99 123516.53, 519461.51 123516.7, 519465.12 123516.47, 519474.25 123515.26, 519481.93 123514.24, 519487.66 123513.48, 519495.12 123512.57, 519503.59 123511.54, 519512.08 123510.41, 519532.93 123507.55, 519552.63 123504.84, 519574.14 123501.89, 519596.37 123498.83)"
37329888.0,12.0,,,032762,Bevkova ulica - Ulica heroja *,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,120.0,,,,,,,,"LINESTRING (519824.93 123600.47, 519817.69 123599.3, 519807.79 123598.04, 519797.42 123596.96, 519786.24 123595.88, 519779.55 123595.17, 519773.79 123594.56, 519768.52 123593.65, 519764.21 123592.38, 519760.62 123590.92, 519756.16 123588.55, 519750.88 123585.25, 519745.55 123581.93, 519740.85 123579.36, 519736.52 123577.37, 519732.39 123575.79, 519731.41 123575.46, 519728.16 123574.36, 519723.05 123573.04, 519717.15 123571.76, 519710.41 123570.4)"
37330612.0,10.0,,,532243,Ulica MatevĹľa Haceta do HĹ  1,2022/06/04 00:00:00.000,javna pot,SKLOP2,84.0,PEZ 2,Ulica Matevža Haceta do HŠ 1,javna pot,84.0,,,,"LINESTRING (519847.92 123521.52, 519842.59 123521.49, 519836.06 123521.49, 519826.98 123521.57, 519819.67 123521.85, 519808.61 123522.28, 519800.21 123522.64, 519792.34 123522.97, 519786.22 123523.23, 519782.42 123523.34, 519778.09 123523.48, 519774.11 123523.62, 519769.06 123523.79, 519763.98 123523.96)"
37330426.0,10.0,,,532251,Bevkova ulica do HĹ  27,2022/06/04 00:00:00.000,javna pot,SKLOP2,226.0,PEZ 2,Bevkova ulica do HŠ 27,javna pot,226.0,,,,"LINESTRING (519824.93 123600.47, 519823.47 123604.78, 519821.23 123611.36, 519818.51 123619.38, 519816.28 123625.98, 519813.76 123633.39, 519810.83 123642.03, 519808.08 123650.13, 519805.21 123658.6, 519802.2 123667.48, 519798.36 123678.8, 519795.9 123686.04, 519793.7 123692.54, 519791 123700.85, 519787.32 123713.12, 519784.97 123721.38, 519782.76 123729.7, 519780.4 123739.3, 519778.6 123746.65, 519777.19 123752.96, 519776.05 123758.52, 519775.1 123763.48, 519773.39 123773.99, 519771.78 123783.9, 519770.74 123790.74, 519769.48 123799.24, 519768.5 123805.84, 519767.42 123813.21, 519766.7 123818.14)"
37329936.0,12.0,,,032761,Ulica Cirila Debeljaka - Ulic*,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,199.0,,,,,,,,"LINESTRING (520017.08 123580.34, 520013.38 123580.83, 520006.14 123582.29, 519999.03 123584.14, 519991.96 123586.41, 519985.14 123589.08, 519976.78 123592.72, 519969.55 123595.88, 519961.13 123599.54, 519956.55 123601.54, 519950.8 123603.86, 519944.06 123606.29, 519937.02 123608.46, 519929.7 123610.21, 519922.68 123611.54, 519916.86 123612.25, 519910.82 123612.74, 519903.76 123612.83, 519896.59 123612.56, 519890.47 123612.03, 519885.19 123611.38, 519880.08 123610.68, 519870.88 123609.12, 519863.39 123607.74, 519850.86 123605.28, 519842.32 123603.72, 519833.02 123602.04, 519824.93 123600.47)"
37329889.0,12.0,,,032803,Cesta v Lokrovec - Bevkova ul*,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,82.0,,,,,,,,"LINESTRING (519847.92 123521.52, 519846.85 123525.86, 519844.93 123533.6, 519842.98 123541.05, 519840.63 123549.76, 519838.51 123557.11, 519836.35 123564.51, 519833.37 123574.15, 519830.01 123584.81, 519827.51 123592.54, 519824.93 123600.47)"
37330608.0,12.0,,,032803,Cesta v Lokrovec - Bevkova ul*,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,5.0,,,,,,,,"LINESTRING (519849.12 123516.63, 519847.92 123521.52)"
37330566.0,10.0,,,532241,Ulica MatevĹľa Haceta do HĹ  1,2022/06/04 00:00:00.000,javna pot,SKLOP2,68.0,PEZ 2,Ulica Matevža Haceta do HŠ 1,javna pot,68.0,,,,"LINESTRING (519849.12 123516.63, 519853.98 123516.5, 519860.39 123516.18, 519867.41 123515.85, 519876.92 123515.36, 519889.12 123514.89, 519896.93 123514.56, 519905.2 123514.22, 519912.01 123514.02, 519917.11 123513.78)"
37330673.0,13.0,,,032831,Ob Koprivnici do HĹ  21,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,211.0,,,,,,,,"LINESTRING (520017.08 123580.34, 520016 123574.38, 520015.08 123569.24, 520014.04 123563.37, 520012.8 123555.97, 520011.77 123550.48, 520010.68 123546.29, 520009.1 123542.04, 520006.87 123537.67, 520003.88 123532.59, 520000.59 123527.55, 519997.21 123523.01, 519993.85 123519.08, 519989.98 123514.85, 519986.11 123511.37, 519980.95 123507.21, 519976.54 123504.08, 519971.9 123501.25, 519967.07 123498.59, 519962.2 123496.51, 519957.01 123494.48, 519949.98 123492.28, 519943.43 123490.57, 519935.06 123488.38, 519926.75 123486.21, 519917.16 123483.7, 519907.38 123481.14, 519898.29 123478.81, 519886.55 123475.8, 519878.88 123473.83, 519868.55 123471.42, 519860.65 123469.7)"
37330674.0,12.0,,,032761,Ulica Cirila Debeljaka - Ulic*,2022/06/04 00:00:00.000,zbirna mestna ali krajevna cesta,SKLOP1,64.0,,,,,,,,"LINESTRING (520079.52 123566.9, 520075.96 123568.29, 520069.52 123570.63, 520061.8 123573.24, 520055.87 123575.09, 520049.36 123576.79, 520044.8 123577.82, 520039.92 123578.62, 520034.37 123579.06, 520027.63 123579.33, 520020.62 123579.87, 520017.08 123580.34)"
37329945.0,10.0,,,532242,Ob Koprivnici do cerkve,2022/06/04 00:00:00.000,javna pot,SKLOP2,73.0,PEZ 2,Ob Koprivnici do cerkve,javna pot,73.0,,,,"LINESTRING (520079.52 123566.9, 520080.91 123572.51, 520082.04 123577.63, 520083.79 123585.54, 520085.67 123594.02, 520086.99 123599.97, 520088.14 123605.46, 520088.96 123610.2, 520089.45 123615.2, 520089.45 123618.97, 520088.92 123622.87, 520088.03 123626.74, 520086.51 123630.6, 520084.35 123634.42, 520082.17 123637.47)"
37330303.0,10.0,,,532235,Ob Koprivnici do HĹ  86,2022/06/04 00:00:00.000,javna pot,SKLOP2,68.0,PEZ 2,Ob Koprivnici do HŠ 86,javna pot,68.0,36.0,,,"LINESTRING (519480.6 123354.15, 519478.08 123354.24, 519475.34 123354.39, 519471.94 123354.76, 519465.84 123355.55, 519457.25 123356.67, 519448 123357.87, 519439.15 123359.02, 519431.03 123360.07, 519423.13 123361.1, 519413.34 123362.4)"
37330353.0,10.0,,,532234,Ob Koprivnici do HĹ  82,2022/06/04 00:00:00.000,javna pot,SKLOP2,65.0,PEZ 2,Ob Koprivnici do HŠ 82,javna pot,65.0,,,,"LINESTRING (519485 123388.1, 519478.73 123388.96, 519472.12 123389.91, 519464.83 123390.96, 519458.37 123391.85, 519451.01 123392.86, 519441.02 123394.2, 519433.59 123395.2, 519426.71 123396.12, 519420.25 123396.99)"
37330511.0,13.0,,,032833,Ob Koprivnici - Ulica Alme Ka*,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,50.0,,,,,,,,"LINESTRING (519426.8 123436.65, 519431.13 123441.21, 519434.08 123444.3, 519436.89 123447.37, 519439.39 123450.62, 519441.29 123453.51, 519443.03 123456.72, 519444.5 123459.82, 519445.99 123463.32, 519447.17 123466.57, 519448.36 123470.43, 519449.07 123473.48, 519449.89 123477.32, 519450.29 123479.41)"
37330410.0,13.0,,,032832,Ob Koprivnici do HĹ  78,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,65.0,,,,,,,,"LINESTRING (519490.14 123425.47, 519482.47 123426.07, 519474.41 123426.89, 519464.08 123428.19, 519454.56 123429.5, 519445.66 123430.73, 519438.17 123431.94, 519435.14 123432.6, 519431.9 123433.65, 519429.21 123435.02, 519426.8 123436.65)"
37329452.0,11.0,1.0,,011042,most 032314,2022/06/04 00:00:00.000,glavna mestna cesta,SKLOP1,18.0,,,,,,,,"LINESTRING (519460.34 123270.77, 519456.23 123275.38, 519449.8 123282.25, 519448.09 123283.99)"
37330519.0,13.0,,,032833,Ob Koprivnici - Ulica Alme Ka*,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,8.0,,,,,,,,"LINESTRING (519450.29 123479.41, 519450.79 123483.09, 519451.24 123487.22)"
37330520.0,10.0,,,532282,CvetliÄŤna ulica II,2022/06/04 00:00:00.000,javna pot,SKLOP2,141.0,PEZ 2,Cvetlična ulica II,javna pot,141.0,,,,"LINESTRING (519451.24 123487.22, 519459.88 123486.4, 519470.2 123485.23, 519476.9 123484.43, 519484.35 123483.53, 519492.9 123482.47, 519501.09 123481.45, 519510.22 123480.32, 519519.34 123479.18, 519529.03 123477.98, 519538.47 123476.81, 519547.58 123475.68, 519556.61 123474.56, 519566.72 123473.3, 519576.15 123472.13, 519583.27 123471.16, 519591.28 123470.07)"
37330563.0,13.0,,,032833,Ob Koprivnici - Ulica Alme Ka*,2022/06/04 00:00:00.000,mestna ali krajevna cesta,SKLOP1,28.0,,,,,,,,"LINESTRING (519451.24 123487.22, 519451.43 123491.07, 519451.66 123495.86, 519451.93 123501.39, 519452.24 123506.83, 519452.67 123510.54, 519453.53 123513.34, 519454.7 123514.96)"
37330311.0,10.0,,,532233,Ob Koprivnici do igriĹˇÄŤa,2022/06/04 00:00:00.000,javna pot,SKLOP2,34.0,PEZ 2,Ob Koprivnici do igričča,javna pot,72.0,,,,"LINESTRING (519485 123388.1, 519484.11 123381.11, 519483.42 123375.77, 519482.68 123369.98, 519481.97 123364.59, 519481.29 123359.42, 519480.87 123356.42, 519480.6 123354.15)"
